Date,Actual,LSTM_Forecast
2023-11-17,465.9100036621094,
2023-11-20,474.4700012207031,
2023-11-21,474.9500122070313,
2023-11-22,478.0,
2023-11-23,,
2023-11-24,479.55999755859375,
2023-11-27,479.1700134277344,
2023-11-28,479.0,
2023-11-29,477.1900024414063,
2023-11-30,473.9700012207031,
2023-12-01,465.739990234375,
2023-12-04,453.8999938964844,
2023-12-05,455.1499938964844,
2023-12-06,446.7300109863281,
2023-12-07,452.0,
2023-12-08,453.760009765625,
2023-12-11,459.8900146484375,
2023-12-12,463.0,
2023-12-13,479.9800109863281,
2023-12-14,469.8299865722656,
2023-12-15,472.05999755859375,
2023-12-18,486.1199951171875,
2023-12-19,495.0199890136719,
2023-12-20,489.2699890136719,
2023-12-21,491.6099853515625,
2023-12-22,486.760009765625,
2023-12-26,491.1900024414063,
2023-12-27,491.7900085449219,
2023-12-28,490.510009765625,
2023-12-29,486.8800048828125,
