Date,Actual,LSTM_Forecast
2023-11-17,234.3000030517578,
2023-11-20,235.6000061035156,
2023-11-21,241.1999969482422,
2023-11-22,234.2100067138672,
2023-11-23,,
2023-11-24,235.4499969482422,
2023-11-27,236.0800018310547,
2023-11-28,246.72000122070312,
2023-11-29,244.13999938964844,
2023-11-30,240.0800018310547,
2023-12-01,238.8300018310547,
2023-12-04,235.5800018310547,
2023-12-05,238.72000122070312,
2023-12-06,239.3699951171875,
2023-12-07,242.63999938964844,
2023-12-08,243.83999633789065,
2023-12-11,239.7400054931641,
2023-12-12,237.009994506836,
2023-12-13,239.2899932861328,
2023-12-14,251.0500030517578,
2023-12-15,253.5,
2023-12-18,252.0800018310547,
2023-12-19,257.2200012207031,
2023-12-20,247.13999938964844,
2023-12-21,254.5,
2023-12-22,252.5399932861328,
2023-12-26,256.6099853515625,
2023-12-27,261.44000244140625,
2023-12-28,253.17999267578125,
2023-12-29,248.47999572753903,
